Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop
48.40793317,0.412751102,38.27652356,7.384571661,52.59978994,38.9533795,54.44827939,0.849035898,3,millet
34.8604813,0.972361206,65.29204305,8.82843282,56.67583924,177.3144812,132.5250862,1.796109896,0,Black gram
19.14048244,0.414432355,96.6122995,3.908612908,51.50818362,-37.64973873,133.2148505,2.132622666,3,Chickpea
34.34405315,0.485831846,161.7913623,5.888507537,62.84098239,37.16331682,159.5640307,0.708674477,2,Pigeon Peas
36.83315217,0.403755151,74.94466085,6.242127048,60.59313026,52.24079249,55.21036793,0.964408729,2,grapes
4.011486444,0.549451446,191.0921276,7.010473313,68.0235255,153.4598743,135.013513,1.450963451,3,Coffee
34.94020754,0.466220082,194.8598007,8.82843282,67.7022195,177.3144812,159.5640307,-0.280559958,2,Pigeon Peas
25.1103118,0.448843801,62.2949308,5.781495415,56.4492442,47.96907815,44.39758015,-0.280559958,2,maize
22.58752756,0.495833278,139.3447695,8.82843282,59.90689639,40.09047533,42.73214989,2.080614285,2,Pigeon Peas
24.21286359,0.460912488,86.68576593,6.017103279,57.64017534,43.31958806,60.01143091,1.473622934,2,wheat
17.11739312,0.476599151,72.3886662,6.951996912,53.38190149,82.47003287,64.75872904,2.101216677,3,maize
24.34541201,0.536232735,108.1754676,7.281876332,59.29420305,102.8558973,105.3828345,0.59105216,3,Coffee
18.96583688,0.626362444,88.06879004,5.485902538,53.13241566,48.89202111,44.89334259,2.20615744,2,maize
22.27549665,0.666090335,56.42030835,7.31959642,58.59208814,137.9299511,122.6991153,1.377480065,0,Cotton
23.14727228,0.622839959,22.41080273,6.826420946,52.31869638,97.69256486,50.68421268,1.394375475,0,muskmelon
26.18155787,0.737818645,240.4468768,7.336402297,80.64002878,91.56809887,100.0006404,1.243502094,1,rice
23.77095529,0.63778846,102.7327164,6.655311434,68.71251436,67.92465386,63.69238064,1.129212718,2,apple
22.05698363,0.58864298,181.6064426,7.335160799,66.06307131,149.5054029,156.9886323,1.550638459,3,Jute
28.69060901,0.76676708,153.1347997,5.93407177,72.3003934,42.79510133,47.11413887,0.52056829,2,Coconut
17.14604593,0.565793792,78.84502526,6.564031298,51.26601665,44.54488193,66.21939615,1.377913056,0,Chickpea
42.67705945,0.483746308,75.27363461,6.534356842,69.08440004,119.3876424,61.24225404,0.53561883,3,papaya
25.50912868,0.785162075,94.15621242,5.321843288,60.78266766,48.63555515,44.249821,1.639959999,1,banana
18.87913287,0.430634599,91.08380947,7.252912506,52.59213085,28.1985964,59.10339307,1.846793756,3,Chickpea
26.87724142,0.438716047,181.282682,3.908612908,70.49012131,71.84979691,73.79855099,1.308208874,2,Jute
20.61642448,0.467307846,110.9160997,6.781509301,56.57482689,115.7683988,113.5747616,2.255627402,3,maize
24.23195849,0.788280465,163.0637512,6.071203672,61.76007014,40.68423973,63.4762125,2.357839591,1,Coffee
29.95129845,0.612177056,126.6792844,6.077867323,62.41481702,47.73310663,50.73385455,2.658492319,2,Ground Nut
19.09066783,0.558916928,90.63814477,8.309043778,49.11855987,32.30403171,46.49083387,1.175220792,1,Chickpea
30.52925008,0.227436131,92.77309574,4.635189612,57.50129037,33.83165187,55.50150202,2.544664441,2,mango
27.33639529,0.514486,136.1258368,7.722857188,69.1045902,75.55718908,70.33414346,0.579719454,4,Sugarcane
18.03113065,0.509154841,65.97263442,6.06899037,53.398435,52.67481638,47.05336776,2.178154555,2,maize
20.96248965,0.596177131,73.36009018,6.086279432,56.06492234,60.7228122,55.7241216,-0.280559958,2,grapes
22.93292515,0.358267719,121.8321529,6.337337601,61.4037516,93.10909264,71.44699803,1.038774197,3,pomegranate
50.17984508,0.721014984,187.3855235,7.066089582,78.45693566,127.4073504,150.2405391,2.061101563,0,papaya
20.40361262,0.845025942,232.2567903,7.573503843,71.24128156,74.07763913,94.6855234,2.183892556,1,rice
25.78715744,0.468066002,116.4857047,6.78529791,57.78561844,114.8236178,109.4826087,1.568585791,3,Coffee
30.03536713,0.538945505,234.3937941,4.73140953,75.02258087,41.56001833,67.70531565,2.229947912,2,Rubber
23.53920813,0.757571528,168.9337476,6.665313682,67.93381926,87.95262799,104.1844679,1.723397828,0,Jute
28.46538308,0.553223171,14.42413301,6.304245642,86.96971052,76.78480486,45.90688807,0.775412908,2,muskmelon
23.26229174,0.660471325,114.1744665,6.1256338,65.68332288,52.74731711,56.17466429,-0.280559958,2,pomegranate
33.63549617,0.620000737,52.10489575,5.582435127,65.09103295,43.71940582,43.67670887,2.355976392,2,grapes
29.04060262,0.433557012,104.8688079,5.883325047,86.96971052,63.68275069,50.45125899,2.319524381,2,banana
30.03899724,0.59101518,42.19056973,7.038255337,57.24770594,147.468135,143.7547797,0.482833136,3,Mung Bean
54.74308045,0.46355059,182.1727126,5.784222388,72.54665465,47.51504315,60.32281434,1.556119137,2,Adzuki Beans
22.92748509,0.630688891,109.0509472,6.469011355,68.15910802,85.8275896,67.5855248,1.742013285,2,orange
26.79809525,0.711661124,375.2243002,5.098639388,90.70350694,38.09690383,69.83746049,1.174408781,1,Rubber
21.43549655,0.563073168,119.0050103,5.603307519,63.56857658,45.29206522,47.70556795,0.863558878,2,apple
22.78428984,0.396178345,186.7632056,4.366391677,62.62320389,30.95038617,46.53760595,0.618867812,2,Tea
30.66433964,0.505264065,55.87768398,5.861410612,35.52771842,64.123338,57.29923994,2.383089548,2,grapes
26.95454164,0.482647221,153.3431812,7.013535598,64.40605782,147.4882764,144.6129274,0.614426944,3,Coffee
20.99853377,0.601545817,63.87339683,7.287819945,60.67494614,-37.64973873,-20.50910839,1.533423217,0,Cotton
26.05252383,0.494680433,145.1669942,6.435577183,63.21841927,86.6905079,103.5127898,2.331790799,3,Coffee
26.95540633,0.668000543,164.9785367,6.622825883,74.24173814,73.18060206,65.17391342,1.428614083,2,Coconut
23.10547832,0.735166067,110.2996323,6.667738089,62.06442289,106.342608,88.84281257,1.263155091,0,orange
22.05994317,0.443921264,80.84591309,5.374869726,54.97863398,39.16316416,54.00683833,1.316494892,2,maize
26.17634958,0.389094021,167.1464194,5.038599598,65.7719816,42.55954237,47.01999777,0.806253445,2,Tea
22.23233302,0.613439487,41.92450761,6.720048147,35.52771842,161.3249927,77.76441946,0.84011055,0,watermelon
30.35181067,0.227436131,148.4028732,6.375015023,66.54414957,59.83416258,70.76121117,2.034351001,2,Ground Nut
19.85046337,0.543062055,306.0816006,6.266790134,53.16068455,38.78173127,56.6466865,1.622380025,2,Peas
54.57072891,0.751690959,46.62824511,6.324458179,58.08444541,54.62926105,51.62246423,1.112402894,1,Adzuki Beans
23.56373518,0.532293613,99.15269795,8.82843282,54.7165178,22.50298043,58.58973941,2.096314936,2,Kidney Beans
21.83923637,0.510455736,44.50501607,6.477451171,57.29461336,97.43308401,68.17925075,0.96842099,3,watermelon
19.20741164,0.227436131,117.1280971,6.902596307,58.85365365,151.5152929,-20.50910839,1.206772516,0,pomegranate
18.03276768,0.718639208,62.31653327,6.602396125,50.78344789,37.20100959,58.46948525,1.0596422,0,Peas
18.56018404,0.739521717,82.24708665,8.964769061,51.69577839,24.79099986,35.77351923,0.502934402,4,Chickpea
23.24891149,0.397993752,63.220159,6.556129813,54.67754426,65.91181679,159.5640307,2.318804772,3,maize
27.22943493,0.792229165,202.7576122,6.260675669,79.80066782,61.55054988,62.36153437,1.179630208,1,Coconut
19.80192407,0.598326621,127.462831,6.054203689,64.28456305,54.67990282,53.36595717,0.857254563,2,apple
29.76208077,0.637606786,68.20261076,6.572960847,62.76915859,101.5272975,69.27308039,0.651468561,0,papaya
26.83673374,0.660048528,64.66761892,8.82843282,58.13025045,165.7508607,91.78563305,1.440251501,0,watermelon
31.92983642,0.675757533,46.8517122,7.002762302,64.17284463,138.0091807,135.8287338,1.699771794,0,papaya
26.61773406,0.522460755,306.0816006,6.617976013,62.63180075,94.1188325,61.75130484,2.577502215,2,pomegranate
52.99458661,0.429253476,306.0816006,6.018114464,75.85820562,55.17185777,57.47690015,0.883830646,2,Adzuki Beans
26.42480937,0.440665097,84.14130494,6.065142339,64.17104763,56.29329604,-20.50910839,1.285320559,2,banana
24.6082868,0.360737179,109.3938383,6.105624667,60.51694695,61.24117235,56.26291432,0.75692084,2,apple
25.69609274,0.972361206,142.0530303,6.292821975,69.30958311,65.31576332,77.68950439,1.00694704,2,Jute
20.41740666,0.227436131,72.11580755,7.101147376,50.81448087,76.81764814,131.0803402,2.554353488,3,Chickpea
21.81456149,0.724472398,228.147293,4.923435763,65.85301461,35.22975438,159.5640307,1.117287244,2,Tea
24.89641084,0.721361423,169.4458593,6.172490312,74.80501147,64.997197,72.07891304,1.542675321,1,Coconut
28.56107378,0.678459095,148.7261991,6.784234272,71.78831361,128.7440233,116.4133584,2.305061165,0,Sugarcane
17.53803483,0.490476458,44.06362278,7.604924066,53.07987016,57.029391,-20.50910839,-0.280559958,1,Lentil
22.61695129,0.534905769,70.84979543,6.034447622,59.11252569,63.12544571,43.27464842,1.723808306,2,grapes
28.89689106,0.557566021,24.97820465,5.811289038,52.70864199,55.87505065,48.35921686,0.553231841,2,muskmelon
17.46036308,0.427007243,69.54142219,6.593310004,49.22072583,42.25221923,50.76844779,2.560456109,3,Peas
25.05550015,0.360501563,86.32368263,6.375463694,62.00410155,67.43167493,44.63155698,1.076060585,2,banana
25.07655411,0.504430844,157.2958962,7.026734186,69.95799377,140.7905306,129.311154,1.860203809,3,Jute
54.21882131,0.709872491,103.6353685,6.724035806,59.8475891,67.29498387,88.42392426,1.765454168,0,Adzuki Beans
19.29153663,0.764765692,114.1953605,5.92185961,52.70492947,35.85933334,53.3889733,0.631552037,2,Kidney Beans
24.20791516,0.487699855,117.5400684,7.396518854,59.06178004,62.15852925,60.79769589,2.28890666,1,Cotton
32.58666553,0.227436131,104.2544233,7.027840356,70.00845347,138.2393346,96.07081156,1.152922774,3,orange
32.36115647,0.798357938,145.6746527,5.266344964,67.1859621,47.25885069,39.43106879,-0.280559958,1,Pigeon Peas
26.81244762,0.63162249,40.89890233,7.205220284,60.56175424,159.6684074,131.2283958,2.246935668,0,Mung Bean
26.38351191,0.67518067,23.43882222,4.437094428,53.08913434,39.72783006,33.39388779,1.57265698,2,Moth Beans
50.17984508,0.642258003,200.0301504,5.644043541,75.48011413,44.92990414,53.06530768,2.22916225,2,Coconut
28.08333203,0.49329371,73.92881666,6.232804769,57.74661824,57.23706575,55.5587629,0.971442063,2,Ground Nut
25.5491443,0.520083058,189.4453928,5.738543006,80.61576019,49.0685977,54.28111761,-0.280559958,2,Coconut
25.87032458,0.619172295,54.83911911,6.057448933,57.70882524,57.58439988,55.88433312,1.920310105,2,Lentil
28.65234609,0.658513975,142.6850844,6.472404928,58.73746416,62.63212926,62.94819181,1.593863428,2,Pigeon Peas
30.31613313,0.547638217,69.841516,9.185047022,57.400623,46.13503262,38.46532508,2.092163988,1,Moth Beans
23.34708726,0.416925691,152.2833097,6.78791924,58.91342569,64.06392936,74.21661237,1.805772601,2,Coffee
33.39266405,0.972361206,129.4914769,7.228638731,63.28357138,69.96191396,98.02030944,2.262994567,0,Pigeon Peas
23.28204843,0.779434518,306.0816006,6.235159904,63.38780627,67.46157608,47.47315668,1.806897678,1,pomegranate
29.748201,0.546830476,86.69658669,3.908612908,65.81372233,60.69240809,59.93131333,2.005477935,2,Sugarcane
17.20967182,0.524518241,72.46868238,5.832978846,50.50017293,-37.64973873,44.34592881,0.62597995,2,Peas
37.05909702,0.665058418,81.29717374,5.449983825,61.96225741,51.75366152,41.5266062,1.590390884,2,grapes
28.08650358,0.567104139,133.1498009,6.854527825,64.62460235,177.3144812,136.788133,1.843634351,3,Sugarcane
26.44643883,0.445996557,50.69520907,6.901125985,58.36812027,133.8526034,159.5640307,0.970102898,3,watermelon
17.89148788,0.807999625,28.45512451,6.450095303,47.9046584,22.55157513,52.64828692,1.371311665,1,Peas
50.17984508,0.550225357,234.0161884,4.554383143,69.22888304,40.31349938,55.7211919,2.061461514,2,Tea
17.94956014,0.227436131,46.54446056,6.468002671,48.63849752,58.4214392,68.48586413,1.235288388,3,Peas
23.96248681,0.775788354,313.4424048,5.484360874,82.32123617,46.23195008,-20.50910839,0.675826733,2,rice
51.78749164,0.698296994,68.44618565,5.595809678,59.06504696,55.9358581,38.56324474,2.083888774,2,Adzuki Beans
30.64739525,0.735384692,47.12777115,7.186798144,35.52771842,149.9948736,79.36984146,1.650624566,0,Mung Bean
24.84173812,0.712802545,47.68738421,5.710694277,50.27269895,42.65301509,51.63877015,0.560272897,2,Kidney Beans
20.67013634,0.487551887,111.7979461,5.931399902,63.37701319,60.41198341,52.20068331,1.670611577,2,apple
35.55781653,0.529955381,94.92432254,6.887016033,58.21699713,115.5940068,104.558278,2.627160521,3,mango
24.06914997,0.683484555,87.15885544,5.670943917,35.52771842,61.8776015,49.12698583,1.133591426,1,pomegranate
18.96583688,0.626362444,88.06879004,5.485902538,53.13241566,48.89202111,44.89334259,2.20615744,2,maize
28.59485333,0.580601317,76.93892897,7.211985164,57.96682605,159.2368441,124.2903272,0.791546695,0,Black gram
27.31655808,0.448691712,63.53677127,6.420245001,56.54325535,82.19131298,53.52609327,0.872609771,2,Mung Bean
22.24310282,0.608199026,73.39913079,8.82843282,55.76164893,141.1450291,141.9905469,0.559782437,0,Lentil
24.68541184,0.439256257,39.9996948,6.736615948,52.34422003,72.96798349,159.5640307,0.741527315,3,Lentil
22.23039784,0.600785057,110.7639215,5.692316306,53.03963332,32.43037906,55.43417619,1.991412011,2,Kidney Beans
25.38290214,0.678820854,131.0145021,6.234493687,63.89349789,75.18783453,56.28325978,0.248064341,2,Sugarcane
17.20967182,0.524518241,72.46868238,5.832978846,50.50017293,-37.64973873,44.34592881,0.62597995,2,Peas
21.74652243,0.400254823,51.40684757,6.524045408,53.25872135,121.3652976,80.99586294,2.598254209,3,Cotton
32.48684907,0.42949924,87.78056613,6.295652104,59.12956182,43.54395518,65.25710505,1.835545022,2,wheat
41.5342458,0.431160972,51.0634906,6.060101381,52.4243978,35.02561898,34.41817274,0.953705383,2,millet
28.19295429,0.57161939,99.56280315,3.908612908,65.09112288,47.03452285,56.61737303,2.008063389,2,banana
25.75303608,0.398022446,12.03654125,8.82843282,52.73011094,-37.64973873,45.05651353,1.920593324,2,muskmelon
28.80786494,0.517996026,110.4517065,5.937249462,64.20803231,177.3144812,-20.50910839,1.269269504,2,banana
28.65234609,0.658513975,142.6850844,6.472404928,58.73746416,62.63212926,62.94819181,1.593863428,2,Pigeon Peas
23.23165288,0.458620104,95.38256482,5.930993294,51.95583215,43.48884411,49.6910684,1.6345712,2,Kidney Beans
22.95885616,0.626369489,123.9695647,5.935517617,35.52771842,35.81477874,61.22416376,0.970588357,2,Kidney Beans
24.29213675,0.419623961,104.3548685,6.23715649,57.99384867,60.90799855,52.90462013,1.816563346,2,wheat
31.51862816,0.529609139,209.285117,4.771899193,72.5945967,39.267318,61.21288457,1.057132568,2,Tea
25.72422997,0.446289649,53.19755534,6.210635778,56.85677902,81.15822414,46.55796796,2.218183623,2,watermelon
23.69148126,0.599042922,100.0335281,7.073992482,61.56189301,149.8536396,89.35467594,1.249122158,3,papaya
23.10547832,0.735166067,110.2996323,6.667738089,62.06442289,106.342608,88.84281257,1.263155091,0,orange
31.66304982,0.582018256,128.0627062,6.616262961,63.21690039,58.84839396,84.83929666,2.301456833,2,Ground Nut
28.77059696,0.607044762,63.8290849,7.255912624,55.58627913,56.18451518,57.95139624,0.88022229,1,Black gram
54.21882131,0.709872491,103.6353685,6.724035806,59.8475891,67.29498387,88.42392426,1.765454168,0,Adzuki Beans
28.51931298,0.744984417,56.77367435,6.377859273,57.1983576,86.99879206,53.76134597,2.313474384,0,watermelon
25.86418785,0.617542396,174.9602444,6.987364742,68.70487906,149.9993064,144.1527096,2.449681858,0,Jute
52.02243644,0.734821771,51.93196955,6.229636459,56.61670666,59.82457561,40.51839488,3.241983684,1,Adzuki Beans
33.86585062,0.308595407,84.04459808,6.771425367,58.35578687,134.9639446,119.505766,1.957577858,3,wheat
17.28142399,0.647567665,83.91066654,7.025760302,52.80830991,71.50104502,112.3445447,1.672242203,0,Peas
24.94160731,0.366425426,162.4109564,6.378367773,59.45174792,65.88518957,89.91015482,1.317526053,3,wheat
42.88882865,0.368288745,87.86776443,6.48697381,72.65320353,83.96531566,62.87422946,2.511427743,3,papaya
19.8621693,0.513936381,110.0474572,5.922198543,63.86981137,54.66290002,58.1495799,1.399584434,2,apple
26.96955934,0.406462239,46.02613258,6.917280205,35.52771842,110.9469197,55.51872243,1.188181159,3,Mung Bean
28.54376932,0.439780828,177.6311913,5.699699645,63.22749621,38.14679522,52.27220451,0.621914421,2,Pigeon Peas
19.13818428,0.669786171,306.0816006,7.508573164,86.96971052,45.27602151,50.52991601,1.599946274,1,Chickpea
21.442967,0.450014156,93.56886013,7.476616754,57.31748681,85.19649864,55.14868679,0.814776063,3,Cotton
25.28690509,0.716197845,175.5474441,4.750785299,64.23859866,23.63859735,58.90999596,1.723770129,1,Tea
26.06421345,0.778584465,220.5856623,3.908612908,63.40941272,177.3144812,95.66504701,1.887356593,0,Coffee
10.61747639,0.452769854,92.26980683,5.949264983,57.83124272,49.43896315,54.91613167,1.90649772,2,orange
24.1933518,0.750719795,141.4995036,5.886807234,63.4865503,177.3144812,53.43779325,1.031712179,1,apple
17.70814048,0.759283414,147.5589916,3.908612908,57.0857824,40.57332517,55.17143083,0.474539744,2,Pigeon Peas
26.81981933,0.71484465,164.0925855,7.016435006,70.03976671,177.3144812,142.0575186,0.409803967,0,Sugarcane
43.41949615,0.601170491,37.52925808,7.7777077,49.97976797,39.867363,46.65350184,0.98935943,1,millet
23.06096362,0.685750945,259.3364141,7.380793274,75.70982965,62.09150832,80.30897055,1.795649621,1,rice
13.08736391,0.749308524,68.32383714,6.304509316,56.96130313,63.57250819,58.8259151,0.767176055,2,grapes
4.011486444,0.598305531,123.7367204,8.233728485,62.37145945,46.18679947,46.29520878,1.425441181,1,Sugarcane
17.15366539,0.540814978,50.07756494,6.852902917,50.81253468,64.965801,92.43016735,2.01306374,3,Peas
27.22870919,0.431467725,297.9298034,5.492255492,90.38786907,41.44367547,82.92695395,2.335050716,2,Rubber
29.51141267,0.972361206,88.05780933,5.841372458,59.94054495,71.252877,58.74372258,1.921505974,2,mango
41.48187998,0.773570187,212.7168287,6.539416266,94.33488317,-37.64973873,110.1118133,1.739968059,0,papaya
27.7428784,0.488522903,177.5761747,5.058029434,86.96971052,44.26987622,50.57781542,1.33051342,2,Tea
26.41631437,0.366148301,33.35350493,6.782253522,55.22056261,112.3500878,54.39107764,1.882690344,3,Mung Bean
22.93051315,0.527883755,156.7398512,5.310092074,68.16031486,36.47414849,-20.50910839,1.453014585,2,Sugarcane
22.74662532,0.487622333,45.01315676,6.050827799,50.58983032,40.87613905,39.39363211,1.807784132,2,Lentil
26.87724142,0.438716047,181.282682,3.908612908,70.49012131,71.84979691,73.79855099,1.308208874,2,Jute
17.02634913,0.708964629,70.92833828,6.828464791,55.35095952,177.3144812,61.02211792,1.063888715,0,Chickpea
22.2689271,0.691030407,207.8133634,6.659527476,64.71076563,64.50882615,78.98778012,1.211270476,2,Jute
26.02427471,0.490576385,135.7161982,6.39125051,61.01055366,49.33931787,64.22480959,0.899125978,2,wheat
26.57927919,0.598096228,31.9042176,7.0410721,57.19708782,134.8142133,89.53854893,2.409543906,0,Mung Bean
39.56914685,0.785233586,142.0198227,7.027161354,83.01672009,152.995013,159.5640307,0.99843556,0,papaya
27.85225649,0.788848584,48.53615303,6.104958424,55.12078334,62.77241494,29.6353266,0.853542565,2,muskmelon
50.17984508,0.744167969,53.18461807,6.336742019,49.62348182,36.2072145,51.35088164,1.138046959,1,Peas
30.79223763,0.614833093,57.28406503,8.420482953,52.38475493,48.68422916,45.43276533,1.731854744,1,Moth Beans
19.09362434,0.606019641,95.39765133,5.829676505,86.96971052,40.25569856,50.11011366,0.521619578,2,maize
30.63115555,0.603591803,93.19059817,7.211805297,52.00640003,61.06629393,64.37486881,1.563256417,0,Moth Beans
28.47960552,0.502336583,32.97690783,6.680472372,86.96971052,114.3515524,54.59188049,1.620167301,3,Mung Bean
26.12630901,0.41168957,255.7053466,4.320224145,75.10895333,41.86546133,55.7826908,1.782567234,2,Rubber
28.62633993,0.796271018,293.0827331,7.490576533,85.33357778,69.83112062,69.13155093,1.298000652,1,rice
20.40263204,0.673809033,157.586375,6.016482121,52.55409142,21.22514329,54.12065533,0.632945223,2,Kidney Beans
23.96930652,0.654523188,81.89513938,7.409319236,55.02805494,76.61929372,63.21124308,2.296922269,0,Black gram
22.37348365,0.397675983,82.38797379,8.82843282,55.6591259,34.65997027,51.00873145,1.8391076,2,wheat
18.44316649,0.544825005,153.2131039,6.253226227,53.50484074,37.40397274,40.36831155,1.208510291,2,Kidney Beans
25.61799172,0.512282985,170.6761557,6.702769934,71.01797236,105.2081093,116.7366248,0.429834894,3,Jute
27.88427301,0.508575893,40.73006477,6.813859347,54.45416527,105.5902472,60.82113262,0.832636075,3,watermelon
25.84865779,0.422904077,107.6502774,6.526244249,68.66560366,92.84060459,71.05414342,0.613665961,3,orange
16.33320772,0.794817621,100.3939913,6.171182491,49.19788847,33.14824606,58.1879205,1.160519033,1,Chickpea
53.88986008,0.671031317,61.05725068,5.27879341,60.92610918,44.89747203,46.40561629,2.382453538,2,Adzuki Beans
28.703739,0.705146601,20.50107254,6.871463137,54.11852793,123.2716502,46.63290397,1.236117881,0,muskmelon
29.38244291,0.486192227,151.1089318,6.264639648,75.58367322,69.92491652,58.60827313,0.750571516,2,Coconut
4.011486444,0.41014062,169.4458096,6.475333596,84.16844621,156.3471758,143.8666004,1.013999751,3,papaya
28.82310698,0.578539608,99.99783429,4.838052106,54.66629761,28.82042272,38.12516373,1.387468916,2,mango
23.39116419,0.80885321,306.0816006,3.908612908,35.52771842,47.95614952,66.91950251,1.560150413,1,rice
29.55063879,0.473096872,148.219842,6.181720811,71.25468644,61.23591902,65.3277134,2.246471766,2,Coconut
18.1687112,0.758241288,216.9636255,5.680517667,57.93422089,44.85223595,61.36342399,2.0301274,1,Pigeon Peas
4.011486444,0.732587263,112.7322694,6.344535337,66.04647921,71.39474954,67.17251712,1.507238181,1,orange
26.52399821,0.48888181,81.53779487,5.940849494,62.76678118,40.80337055,43.5479663,1.74032337,2,banana
25.19880061,0.806210888,306.0816006,8.82843282,58.46082847,43.57664451,-20.50910839,0.71883761,4,Cotton
21.3950662,0.538288239,69.9933528,5.773778933,53.46664249,41.09227167,38.97135386,1.701624069,2,maize
17.20967182,0.524518241,72.46868238,5.832978846,50.50017293,-37.64973873,44.34592881,0.62597995,2,Peas
20.67013634,0.487551887,111.7979461,5.931399902,63.37701319,60.41198341,52.20068331,1.670611577,2,apple
16.87127433,0.388982033,139.0093326,6.064507113,53.51429828,32.40097837,52.37078317,1.718801098,2,Kidney Beans
31.15291489,0.559123368,102.7150411,6.499648717,61.06137927,50.93520999,62.31541013,1.236598827,2,wheat
38.98701658,0.512351254,42.43824719,6.22032731,50.01410386,28.24020607,38.77891577,0.899662776,2,millet
28.5692445,0.653089298,122.0678163,6.369120881,65.49860172,54.17882698,63.88014266,0.756478149,2,Sugarcane
55.18387807,0.737517561,94.01724972,5.588526927,67.76371828,43.90707976,47.88241846,0.443463179,2,Adzuki Beans
34.07848192,0.516953523,233.9900879,6.686659633,93.21857001,143.1283373,150.5991699,0.898451021,3,papaya
22.60301239,0.586212002,55.74853274,6.530237349,54.34597986,77.8430097,67.56836198,2.390187014,3,maize
30.24885863,0.623647446,78.09908923,6.833761579,62.84533357,128.7975046,101.6329722,1.253225308,0,papaya
28.77427141,0.972361206,34.13062302,6.723519286,53.8449174,72.13440274,41.59278216,1.798926926,0,Lentil
26.81981933,0.71484465,164.0925855,7.016435006,70.03976671,177.3144812,142.0575186,0.409803967,0,Sugarcane
28.43150015,0.545204928,46.84218988,6.306802458,56.56825297,87.29787853,52.41567807,-0.280559958,3,Mung Bean
29.37580614,0.536852159,107.5517845,6.178920278,57.40079866,48.57888549,64.0623501,1.150545198,2,mango
11.54627182,0.364960801,116.4016537,7.511971435,56.79390688,71.14415043,52.83634392,-0.280559958,1,orange
22.50340737,0.609265265,108.8212148,8.82843282,60.39808769,66.03278866,54.30866091,1.075620853,2,apple
29.95129845,0.612177056,126.6792844,6.077867323,62.41481702,47.73310663,50.73385455,2.658492319,2,Ground Nut
26.97155792,0.646946641,162.6348791,6.625652145,70.14149481,105.454042,114.6329554,2.242274674,0,Jute
4.011486444,0.589651213,132.3508086,7.045350887,61.39384489,95.44385013,159.5640307,0.87299304,3,Coffee
27.39988173,0.635281577,128.8617936,6.857763081,64.39819085,143.0510467,150.1419183,0.683897036,3,Sugarcane
27.79316104,0.768185761,227.8912489,4.760046993,68.07279038,46.74864108,45.89287481,2.336422898,1,Tea
18.75056303,0.419358363,152.2548226,5.724058316,53.76288302,177.3144812,39.67204044,2.215552772,2,Kidney Beans
4.011486444,0.52917069,149.5194621,6.140263361,65.29082093,62.89653584,60.59458183,1.279913163,2,Ground Nut
31.64503144,0.700824438,67.66231462,6.704989071,60.52664326,177.3144812,67.07256904,1.65843509,0,Black gram
23.01703522,0.827291134,109.9170067,7.035298631,59.13915793,150.0378875,144.8566631,0.834622436,0,Coffee
4.011486444,0.739680729,263.2131625,5.206287822,70.76600504,177.3144812,43.91319776,0.910882367,2,Tea
21.47462229,0.610221626,138.5011625,6.631517801,35.52771842,69.68211608,74.30464146,2.189044842,2,wheat
55.18387807,0.737517561,94.01724972,5.588526927,67.76371828,43.90707976,47.88241846,0.443463179,2,Adzuki Beans
20.03343202,0.435182261,73.41783717,6.447620596,56.77961535,72.74144199,53.77150875,0.64223493,2,grapes
24.29572622,0.478773091,167.17979,7.12068277,71.90614044,152.9539293,150.1621024,0.791850869,3,Jute
19.75261831,0.803061228,115.1711966,6.74286875,60.56300768,65.31438468,53.99259548,2.274492915,1,orange
25.77998545,0.770970517,213.7407801,5.029743253,68.04721123,30.22755492,48.68543498,0.623744304,2,Tea
52.38252188,0.792698982,64.50481492,6.537048353,35.52771842,73.08094637,74.23743767,2.159192782,0,Adzuki Beans
28.27880515,0.502527386,5.636220039,6.44807388,53.88371259,72.01657996,-20.50910839,1.347202135,2,muskmelon
19.91831645,0.745659615,73.52312409,8.397803312,50.99637814,34.25418194,46.35528996,2.03267111,1,Chickpea
25.46079004,0.523658485,57.71068317,7.043886161,56.37104275,78.67613625,65.27694511,1.168868845,3,Moth Beans
29.43802612,0.523012493,35.94661475,6.290817064,53.87264647,64.31488657,49.8485649,1.373190433,2,Mung Bean
22.45398741,0.454692982,272.3524934,5.752512981,72.20106744,50.97205141,71.67743869,0.883516996,2,Rubber
23.01596221,0.789997366,193.665982,5.772202196,74.51200178,51.77721148,67.1822315,1.57544407,1,rice
25.10155973,0.726402497,249.8864421,4.95682218,78.73087438,38.65922814,57.36156198,1.035689469,2,rice
23.55674159,0.858550263,281.1266361,6.025473893,75.40753489,58.33054487,70.42522764,1.261538956,1,rice
50.17984508,0.428494059,133.1236599,5.846096885,63.75308906,62.54922044,49.14855176,1.681436678,2,Sugarcane
31.33923959,0.722691609,6.087050953,6.874045672,86.96971052,128.5671167,46.98823665,1.245487797,0,muskmelon
25.76807958,0.539842488,190.777698,6.576879387,74.76070679,147.3164766,142.8758506,1.403764038,3,papaya
22.69662503,0.227436131,240.8235481,4.497986144,65.94033991,46.18936724,50.96007932,0.455674647,2,Tea
20.87755715,0.670776493,128.4471141,3.908612908,51.42611605,30.07173613,53.89185123,0.796316295,2,Kidney Beans
34.40783492,0.786192306,65.93061047,6.025580575,58.01529827,37.16948946,54.86639131,1.152397154,1,mango
